t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_deg,pitch_deg,throttle_us,motor_us,m1,m2,m3,m4,mode,rc_roll,rc_pitch,rc_throttle,rc_yaw,rc_age_us,att_sp_roll,att_sp_pitch,att_sp_yaw,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_meas_roll,rate_meas_pitch,rate_meas_yaw,rate_out_roll,rate_out_pitch,rate_out_yaw
11184447,0.000,0.000,1.000,0.02,-0.02,-0.02,0.02,-0.03,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11188447,0.000,0.000,1.000,0.02,-0.02,-0.02,0.02,-0.00,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11192447,-0.000,0.001,0.999,0.02,-0.02,-0.01,0.03,0.01,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,4994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11196447,0.000,0.001,0.999,0.02,-0.01,-0.00,0.04,-0.02,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11200447,0.000,0.001,1.000,0.02,-0.01,-0.01,0.04,-0.02,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11204447,0.000,0.001,1.000,0.01,-0.01,-0.02,0.03,-0.02,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11208447,-0.000,0.000,1.000,0.00,0.00,-0.02,0.00,0.01,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11212447,-0.001,0.000,0.999,-0.00,-0.01,-0.02,0.01,0.04,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11216447,-0.001,0.000,0.999,-0.00,-0.01,-0.02,0.01,0.09,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11220447,-0.002,-0.000,1.000,-0.00,-0.01,-0.02,-0.01,0.10,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11224447,-0.002,-0.000,1.001,-0.01,-0.01,-0.02,-0.02,0.11,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11228447,-0.002,-0.001,1.001,-0.01,-0.01,-0.01,-0.04,0.10,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11232447,-0.002,-0.001,1.001,-0.00,-0.02,-0.01,-0.03,0.11,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11236447,-0.001,-0.001,1.000,-0.01,-0.02,-0.01,-0.03,0.08,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,4993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11240447,-0.001,-0.000,0.999,-0.01,-0.01,-0.01,-0.01,0.04,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11244447,0.000,0.000,0.999,-0.01,-0.01,-0.00,0.01,-0.00,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11248447,0.001,0.000,0.999,-0.00,-0.01,-0.01,0.01,-0.03,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11252447,0.001,0.000,0.998,0.00,-0.01,-0.00,-0.01,-0.03,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11256447,0.000,-0.000,0.998,0.00,-0.01,0.00,-0.00,-0.02,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11260447,-0.000,-0.000,0.998,-0.01,-0.02,-0.00,0.00,0.00,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11264447,0.000,0.000,0.998,-0.00,-0.02,0.00,0.01,-0.02,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11268447,0.001,0.000,0.998,0.01,-0.01,-0.00,0.01,-0.05,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11272447,0.001,0.000,0.999,0.01,-0.01,-0.00,0.03,-0.07,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11276447,0.001,0.000,1.000,0.01,-0.01,-0.01,0.03,-0.07,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11280447,0.001,0.001,1.000,0.01,-0.00,-0.01,0.05,-0.08,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11284447,0.001,0.001,1.000,0.01,-0.01,-0.01,0.07,-0.09,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,991,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11288447,0.002,0.001,1.001,0.00,0.00,-0.01,0.09,-0.09,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11292447,0.002,0.002,1.002,-0.00,0.01,-0.01,0.09,-0.12,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11296447,0.002,0.002,1.001,0.00,0.00,-0.01,0.09,-0.10,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11300447,0.001,0.002,1.001,0.00,-0.01,-0.01,0.09,-0.07,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11304447,0.001,0.001,1.000,-0.00,0.00,-0.00,0.08,-0.03,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,991,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11308447,0.000,0.001,1.001,-0.00,0.01,-0.01,0.07,-0.00,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11312447,-0.001,0.001,1.001,-0.00,0.01,-0.00,0.05,0.03,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11316447,-0.001,0.001,1.001,0.00,0.01,-0.00,0.05,0.04,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11320447,-0.001,0.002,1.002,0.00,0.02,-0.01,0.09,0.06,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,4990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11324447,-0.001,0.002,1.002,0.01,0.01,-0.00,0.14,0.05,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,8990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11328447,-0.001,0.002,1.001,0.02,0.02,0.00,0.13,0.04,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11332447,-0.001,0.002,1.000,0.01,0.02,0.00,0.13,0.04,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11336447,-0.001,0.002,0.998,0.01,0.01,0.01,0.12,0.07,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11340447,-0.002,0.002,0.998,0.02,-0.00,0.00,0.12,0.10,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,991,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11344447,-0.002,0.002,0.999,0.02,-0.01,-0.00,0.12,0.10,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11348447,-0.002,0.002,1.000,0.02,-0.01,-0.00,0.11,0.12,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,4995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11352447,-0.002,0.002,1.001,0.01,-0.01,-0.00,0.12,0.10,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11356447,-0.001,0.002,1.002,0.01,-0.01,0.00,0.12,0.08,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11360447,-0.001,0.002,1.002,-0.01,-0.01,0.00,0.13,0.07,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11364447,-0.001,0.002,1.003,-0.01,-0.02,-0.01,0.14,0.07,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11368447,-0.002,0.002,1.002,-0.02,-0.02,-0.00,0.13,0.09,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11372447,-0.002,0.002,1.002,-0.02,-0.03,-0.01,0.12,0.09,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,991,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11376447,-0.002,0.002,1.002,-0.04,-0.04,-0.00,0.13,0.09,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,991,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11380447,-0.002,0.002,1.001,-0.05,-0.05,0.00,0.15,0.11,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11384447,-0.002,0.003,1.000,-0.07,-0.05,-0.01,0.16,0.11,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11388447,-0.001,0.003,1.000,-0.08,-0.06,-0.01,0.17,0.07,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11392447,-0.000,0.003,0.998,-0.09,-0.06,-0.00,0.16,0.03,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,991,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11396447,0.001,0.002,0.997,-0.09,-0.07,-0.00,0.13,-0.01,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11400447,0.002,0.000,0.996,-0.10,-0.08,0.00,0.10,-0.04,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11404447,0.003,-0.001,0.995,-0.10,-0.07,0.00,0.07,-0.07,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11408447,0.003,-0.002,0.996,-0.09,-0.07,-0.00,0.03,-0.10,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,991,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11412447,0.003,-0.002,0.998,-0.08,-0.05,-0.00,-0.01,-0.12,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11416447,0.004,-0.002,0.999,-0.08,-0.04,-0.00,-0.05,-0.15,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11420447,0.004,-0.002,0.999,-0.07,-0.03,-0.01,-0.08,-0.18,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11424447,0.004,-0.001,0.999,-0.07,-0.03,-0.01,-0.08,-0.22,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11428447,0.003,-0.001,0.999,-0.06,-0.03,-0.01,-0.04,-0.20,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11432447,0.003,-0.001,0.998,-0.05,-0.04,-0.01,-0.05,-0.17,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11436447,0.002,-0.001,0.998,-0.04,-0.03,-0.01,-0.04,-0.13,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11440447,0.002,-0.001,0.997,-0.03,-0.03,-0.01,-0.04,-0.13,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,991,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11444447,0.002,-0.001,0.997,-0.02,-0.02,-0.02,-0.05,-0.13,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11448447,0.002,-0.001,0.997,-0.02,-0.01,-0.02,-0.07,-0.13,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11452447,0.002,-0.002,0.998,-0.01,0.00,-0.02,-0.10,-0.14,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11456447,0.002,-0.002,0.999,0.01,0.01,-0.02,-0.11,-0.12,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,991,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11460447,0.002,-0.002,1.000,0.02,0.01,-0.02,-0.12,-0.09,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11464447,0.001,-0.002,1.001,0.03,0.01,-0.01,-0.11,-0.05,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11468447,-0.000,-0.002,1.000,0.03,0.01,-0.01,-0.10,-0.01,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11472447,-0.001,-0.001,1.000,0.04,0.01,-0.01,-0.08,0.04,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11476447,-0.001,-0.001,1.001,0.03,0.02,-0.01,-0.05,0.06,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11480447,-0.001,-0.001,1.002,0.03,0.02,-0.01,-0.04,0.06,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11484447,-0.001,-0.000,1.002,0.03,0.02,-0.01,-0.01,0.03,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,991,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11488447,-0.000,0.000,1.001,0.03,0.02,-0.02,0.01,0.02,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11492447,0.000,0.000,1.001,0.01,0.03,-0.02,0.01,-0.01,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11496447,0.000,-0.000,1.001,0.01,0.03,-0.02,-0.01,-0.02,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11500447,0.001,-0.001,1.001,0.01,0.03,-0.02,-0.04,-0.04,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11504447,0.001,-0.001,1.000,0.01,0.04,-0.02,-0.04,-0.04,1000,1000,1000,1000,1000,1000,0,1500,1500,989,1500,993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
