t_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_deg,pitch_deg,throttle_us,motor_us,m1,m2,m3,m4,mode,rc_roll,rc_pitch,rc_throttle,rc_yaw,rc_age_us,att_sp_roll,att_sp_pitch,att_sp_yaw,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_meas_roll,rate_meas_pitch,rate_meas_yaw,rate_out_roll,rate_out_pitch,rate_out_yaw
65524522,0.222,-0.107,0.923,-0.39,-1.81,1.75,-5.29,-15.62,1203,1203,1183,1237,1239,1153,0,1500,1875,1203,1500,4294967285,0.00,22.50,-5.28,3.70,26.69,0.00,-0.39,-1.81,1.75,35.29,7.16,-8.88
65528522,0.245,-0.089,1.021,0.21,-1.25,1.73,-5.28,-15.59,1203,1203,1202,1148,1204,1258,0,1500,1866,1203,1500,4294967284,0.00,21.96,-5.28,3.70,26.28,0.00,0.21,-1.25,1.73,-27.83,-28.66,-0.59
65532522,0.215,-0.052,1.045,0.25,-1.21,1.83,-5.26,-15.55,1203,1203,1199,1193,1213,1207,0,1500,1855,1203,1500,4294967283,0.00,21.30,-5.28,3.68,25.80,0.00,0.25,-1.21,1.83,-0.19,-7.81,-3.75
65536522,0.186,-0.078,0.984,0.05,-1.60,2.19,-5.26,-15.51,1203,1203,1217,1221,1209,1165,0,1500,1845,1203,1500,4294967284,0.00,20.70,-5.27,3.68,25.35,0.00,0.05,-1.60,2.19,12.34,16.11,-10.72
65540522,0.203,-0.006,0.952,0.45,-1.23,2.01,-5.22,-15.49,1203,1203,1201,1171,1199,1241,0,1500,1837,1203,1500,4294967285,0.00,20.22,-5.27,3.65,25.00,0.00,0.45,-1.23,2.01,-18.89,-17.35,3.23
65544522,0.218,0.009,0.989,-0.15,-0.72,2.06,-5.18,-15.47,1203,1203,1165,1221,1245,1181,0,1500,1836,1203,1500,4294967284,0.00,20.16,-5.27,3.63,24.94,0.00,-0.15,-0.72,2.06,30.96,-10.47,-2.75
65548522,0.232,-0.071,0.960,-0.52,-0.92,2.44,-5.17,-15.44,1203,1203,1219,1239,1209,1145,0,1500,1836,1203,1500,4294967282,0.00,20.16,-5.27,3.62,24.92,0.00,-0.52,-0.92,2.44,21.17,26.96,-11.23
65552522,0.232,-0.076,0.908,-0.15,-0.43,2.35,-5.15,-15.39,1203,1203,1155,1123,1251,1283,0,1500,1810,1203,1500,4294967284,0.00,18.60,-5.26,3.61,23.80,0.00,-0.15,-0.43,2.35,-16.18,-64.02,0.54
65556522,0.230,-0.109,1.002,-0.31,0.27,2.16,-5.18,-15.35,1203,1203,1150,1178,1250,1234,0,1500,1801,1203,1500,4294967285,0.00,18.06,-5.25,3.62,23.39,0.00,-0.31,0.27,2.16,11.40,-39.18,3.38
65560522,0.202,-0.143,0.998,-0.37,-0.02,2.14,-5.21,-15.31,1203,1203,1210,1220,1198,1184,0,1500,1793,1203,1500,4294967284,0.00,17.58,-5.23,3.64,23.03,0.00,-0.37,-0.02,2.14,6.71,12.79,-1.05
65564522,0.200,-0.109,0.956,0.09,-0.19,2.11,-5.22,-15.27,1203,1203,1218,1180,1188,1226,0,1500,1780,1203,1500,4294967283,0.00,16.80,-5.22,3.66,22.45,0.00,0.09,-0.19,2.11,-19.91,-4.56,-0.75
65568522,0.227,-0.039,1.024,0.27,0.29,1.74,-5.19,-15.24,1203,1203,1174,1176,1216,1246,0,1500,1771,1203,1500,4294967284,0.00,16.26,-5.22,3.63,22.05,0.00,0.27,0.29,1.74,-7.63,-28.70,8.15
65572522,0.194,-0.021,0.976,-0.10,0.32,1.92,-5.16,-15.21,1203,1203,1182,1208,1236,1186,0,1500,1761,1203,1500,4294967285,0.00,15.66,-5.22,3.61,21.61,0.00,-0.10,0.32,1.92,19.91,-8.94,-6.06
65576522,0.185,-0.070,0.892,-0.23,0.55,2.43,-5.16,-15.16,1203,1203,1209,1199,1225,1179,0,1500,1761,1203,1500,3989,0.00,15.66,-5.21,3.61,21.57,0.00,-0.23,0.55,2.43,9.16,1.57,-14.32
65580522,0.247,-0.044,1.040,0.29,1.19,2.33,-5.12,-15.13,1203,1203,1165,1115,1241,1291,0,1500,1740,1203,1500,4294967284,0.00,14.40,-5.21,3.58,20.67,0.00,0.29,1.19,2.33,-25.28,-63.62,0.73
65584522,0.204,-0.056,0.966,0.21,1.17,2.25,-5.10,-15.08,1203,1203,1210,1222,1196,1184,0,1500,1740,1203,1500,4294967283,0.00,14.40,-5.21,3.57,20.64,0.00,0.21,1.17,2.25,6.04,13.43,0.63
65588522,0.222,-0.120,0.903,0.04,1.32,2.07,-5.14,-15.06,1203,1203,1164,1194,1236,1218,0,1500,1726,1203,1500,4294967284,0.00,13.56,-5.19,3.60,20.03,0.00,0.04,1.32,2.07,12.32,-24.88,3.07
65592522,0.255,-0.086,1.020,0.66,1.64,1.40,-5.13,-15.01,1203,1203,1191,1163,1185,1273,0,1500,1716,1203,1500,4294967285,0.00,12.96,-5.19,3.59,19.58,0.00,0.66,1.64,1.40,-29.58,-26.25,15.73
65596522,0.252,-0.097,1.032,1.05,1.28,1.06,-5.13,-14.96,1203,1203,1216,1196,1176,1224,0,1500,1704,1203,1500,4294967284,0.00,12.24,-5.18,3.59,19.04,0.00,1.05,1.28,1.06,-17.48,3.29,7.82
65600522,0.189,-0.143,0.984,0.61,0.94,1.09,-5.16,-14.92,1203,1203,1207,1255,1201,1149,0,1500,1704,1203,1500,3988,0.00,12.24,-5.17,3.61,19.01,0.00,0.61,0.94,1.09,25.15,28.25,-1.60
65604522,0.177,-0.080,0.969,0.97,1.32,1.04,-5.15,-14.87,1203,1203,1167,1135,1239,1271,0,1500,1683,1203,1500,4294967283,0.00,10.98,-5.17,3.61,18.09,0.00,0.97,1.32,1.04,-16.51,-52.91,0.44
65608522,0.192,-0.114,0.984,1.10,1.81,1.02,-5.16,-14.82,1203,1203,1171,1163,1235,1243,0,1500,1673,1203,1500,4294967284,0.00,10.38,-5.16,3.62,17.64,0.00,1.10,1.81,1.02,-4.24,-36.16,-0.27
65612522,0.193,-0.149,0.989,1.26,1.30,1.35,-5.19,-14.78,1203,1203,1226,1200,1196,1190,0,1500,1661,1203,1500,4294967285,0.00,9.66,-5.15,3.63,17.11,0.00,1.26,1.30,1.35,-5.42,10.16,-8.99
65616522,0.172,-0.135,0.885,1.48,1.36,1.00,-5.22,-14.74,1203,1203,1189,1187,1203,1233,0,1500,1651,1203,1500,4294967284,0.00,9.06,-5.14,3.65,16.66,0.00,1.48,1.36,1.00,-8.52,-15.08,7.93
65620522,0.226,-0.113,1.055,1.42,1.85,0.06,-5.23,-14.69,1203,1203,1136,1192,1224,1260,0,1500,1640,1203,1500,4294967283,0.00,8.40,-5.13,3.66,16.16,0.00,1.42,1.85,0.06,5.03,-39.28,23.40
65624522,0.186,-0.139,1.042,1.63,1.15,-0.16,-5.24,-14.64,1203,1203,1231,1223,1165,1193,0,1500,1631,1203,1500,4294967284,0.00,7.86,-5.13,3.67,15.75,0.00,1.63,1.15,-0.16,-9.01,24.62,5.62
65628522,0.179,-0.175,0.978,1.59,0.85,-0.38,-5.27,-14.61,1203,1203,1191,1209,1205,1207,0,1500,1618,1203,1500,4294967285,0.00,7.08,-5.12,3.69,15.18,0.00,1.59,0.85,-0.38,4.79,-3.08,5.85
65632522,0.177,-0.092,1.078,2.02,1.01,-0.90,-5.26,-14.56,1203,1203,1180,1164,1200,1268,0,1500,1603,1203,1500,4294967284,0.00,6.18,-5.13,3.68,14.52,0.00,2.02,1.01,-0.90,-21.05,-31.95,13.62
65636522,0.180,-0.053,1.021,1.74,0.68,-0.81,-5.23,-14.52,1203,1203,1193,1219,1215,1185,0,1500,1593,1203,1500,4294967283,0.00,5.58,-5.14,3.66,14.07,0.00,1.74,0.68,-0.81,14.74,3.62,-1.76
65640522,0.225,-0.084,0.947,1.09,0.33,-0.41,-5.22,-14.47,1203,1203,1183,1231,1241,1157,0,1500,1583,1203,1500,4294967284,0.00,4.98,-5.14,3.65,13.62,0.00,1.09,0.33,-0.41,33.47,4.17,-9.65
65644522,0.224,-0.023,0.945,1.57,0.32,-0.89,-5.17,-14.46,1203,1203,1197,1173,1185,1257,0,1500,1570,1203,1500,4294967285,0.00,4.20,-5.16,3.62,13.06,0.00,1.57,0.32,-0.89,-24.33,-18.63,12.72
65648522,0.259,-0.068,1.008,1.41,0.65,-1.20,-5.11,-14.45,1203,1203,1166,1196,1224,1226,0,1500,1563,1203,1500,4294967282,0.00,3.78,-5.17,3.58,12.76,0.00,1.41,0.65,-1.20,7.77,-22.62,8.42
65652522,0.270,-0.095,1.105,0.96,0.17,-1.35,-5.09,-14.41,1203,1203,1185,1239,1213,1175,0,1500,1553,1203,1500,4294967283,0.00,3.18,-5.18,3.57,12.31,0.00,0.96,0.17,-1.35,23.68,9.92,4.70
65656522,0.246,-0.056,1.153,1.69,0.49,-1.47,-5.05,-14.38,1203,1203,1205,1141,1193,1273,0,1500,1543,1203,1500,4294967284,0.00,2.58,-5.20,3.54,11.87,0.00,1.69,0.49,-1.47,-36.38,-30.37,4.15
65660522,0.200,-0.109,1.074,1.21,-0.79,-1.31,-5.06,-14.34,1203,1203,1231,1275,1181,1125,0,1500,1533,1203,1500,4294967285,0.00,1.98,-5.20,3.54,11.42,0.00,1.21,-0.79,-1.31,25.30,50.16,-3.24
65664522,0.224,-0.084,0.987,0.55,-1.12,-1.31,-5.05,-14.30,1203,1203,1169,1241,1235,1167,0,1500,1523,1203,1500,4294967284,0.00,1.38,-5.20,3.53,10.97,0.00,0.55,-1.12,-1.31,35.08,2.87,1.06
65668522,0.296,-0.012,1.091,1.11,-0.61,-1.49,-5.00,-14.31,1203,1203,1186,1140,1210,1276,0,1500,1512,1203,1500,4294967283,0.00,0.72,-5.22,3.50,10.52,0.00,1.11,-0.61,-1.49,-28.15,-40.60,5.50
65672522,0.308,-0.093,1.082,0.68,-1.38,-1.37,-4.99,-14.36,1203,1203,1206,1246,1204,1156,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.23,3.49,10.05,0.00,0.68,-1.38,-1.37,23.00,23.41,-2.06
65676522,0.277,-0.174,0.935,0.20,-2.03,-1.35,-5.03,-14.39,1203,1203,1217,1271,1189,1135,0,1500,1500,1203,1500,4294967285,0.00,0.00,-5.22,3.52,10.07,0.00,0.20,-2.03,-1.35,27.96,41.77,0.55
65680522,0.308,-0.093,1.122,0.39,-1.17,-1.70,-5.01,-14.43,1203,1203,1168,1172,1220,1252,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.23,3.51,10.10,0.00,0.39,-1.17,-1.70,-7.66,-33.50,9.97
65684522,0.281,-0.142,1.161,0.68,-1.70,-1.46,-5.05,-14.42,1203,1203,1252,1220,1164,1176,0,1500,1500,1203,1500,4294967283,0.00,0.00,-5.23,3.54,10.09,0.00,0.68,-1.70,-1.46,-11.57,33.99,-5.04
65688522,0.222,-0.231,1.017,0.53,-3.06,-1.10,-5.09,-14.42,1203,1203,1277,1283,1145,1107,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.22,3.57,10.09,0.00,0.53,-3.06,-1.10,11.43,77.14,-8.31
65692522,0.233,-0.136,1.052,0.55,-2.63,-1.27,-5.13,-14.40,1203,1203,1183,1197,1213,1219,0,1500,1500,1203,1500,4294967285,0.00,0.00,-5.21,3.59,10.08,0.00,0.55,-2.63,-1.27,2.21,-13.03,5.06
65696522,0.285,-0.058,1.049,0.69,-2.75,-1.44,-5.08,-14.43,1203,1203,1220,1218,1176,1198,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.23,3.55,10.10,0.00,0.69,-2.75,-1.44,-6.64,16.03,5.45
65700522,0.344,-0.130,1.021,-0.08,-3.13,-1.11,-5.10,-14.48,1203,1203,1198,1266,1222,1126,0,1500,1500,1203,1500,4294967283,0.00,0.00,-5.23,3.57,10.14,0.00,-0.08,-3.13,-1.11,41.62,29.95,-7.59
65704522,0.291,-0.114,0.935,0.10,-3.55,-0.95,-5.12,-14.53,1203,1203,1243,1227,1169,1173,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.22,3.59,10.17,0.00,0.10,-3.55,-0.95,-5.71,32.70,-3.25
65708522,0.289,-0.050,1.053,-0.15,-3.07,-1.34,-5.08,-14.56,1203,1203,1167,1213,1219,1213,0,1500,1500,1203,1500,4294967285,0.00,0.00,-5.24,3.55,10.19,0.00,-0.15,-3.07,-1.34,13.58,-13.69,10.56
65712522,0.275,-0.145,1.105,-0.02,-3.11,-1.11,-5.12,-14.56,1203,1203,1219,1207,1195,1191,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.23,3.59,10.19,0.00,-0.02,-3.11,-1.11,-2.41,10.92,-4.88
65716522,0.209,-0.229,1.038,0.06,-4.48,-0.74,-5.16,-14.56,1203,1203,1289,1273,1133,1117,0,1500,1500,1203,1500,4294967283,0.00,0.00,-5.22,3.62,10.19,0.00,0.06,-4.48,-0.74,-0.05,78.91,-8.79
65720522,0.206,-0.114,1.062,0.16,-4.32,-1.20,-5.17,-14.53,1203,1203,1194,1214,1188,1216,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.22,3.62,10.17,0.00,0.16,-4.32,-1.20,-2.37,1.06,12.27
65724522,0.230,-0.019,1.106,0.16,-4.47,-1.60,-5.13,-14.53,1203,1203,1208,1232,1176,1196,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.24,3.59,10.17,0.00,0.16,-4.47,-1.60,1.29,17.68,11.28
65728522,0.234,-0.173,0.953,-0.72,-5.01,-1.22,-5.18,-14.54,1203,1203,1200,1280,1222,1110,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.23,3.63,10.18,0.00,-0.72,-5.01,-1.22,48.42,37.88,-8.77
65732522,0.247,-0.136,0.929,-0.40,-5.13,-1.25,-5.23,-14.56,1203,1203,1230,1210,1174,1198,0,1500,1500,1203,1500,4294967283,0.00,0.00,-5.22,3.66,10.20,0.00,-0.40,-5.13,-1.25,-11.60,17.64,1.77
65736522,0.253,-0.003,1.073,-0.79,-5.09,-1.58,-5.19,-14.57,1203,1203,1182,1242,1206,1182,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.24,3.63,10.20,0.00,-0.79,-5.09,-1.58,21.48,9.20,9.30
65740522,0.276,-0.090,1.049,-1.46,-5.45,-1.36,-5.15,-14.62,1203,1203,1202,1264,1212,1134,0,1500,1500,1203,1500,4294967285,0.00,0.00,-5.25,3.61,10.23,0.00,-1.46,-5.45,-1.36,35.41,30.36,-4.61
65744522,0.254,-0.155,1.030,-0.73,-6.13,-1.06,-5.20,-14.63,1203,1203,1286,1212,1132,1182,0,1500,1500,1203,1500,3989,0.00,0.00,-5.24,3.64,10.24,0.00,-0.73,-6.13,-1.06,-31.68,46.24,-6.79
65748522,0.242,-0.091,1.084,-0.72,-5.99,-1.42,-5.19,-14.61,1203,1203,1194,1218,1192,1208,0,1500,1500,1203,1500,4294967282,0.00,0.00,-5.25,3.63,10.23,0.00,-0.72,-5.99,-1.42,2.35,3.31,10.05
65752522,0.242,-0.005,1.072,-1.02,-6.64,-1.70,-5.15,-14.62,1203,1203,1223,1271,1167,1151,0,1500,1500,1203,1500,4294967283,0.00,0.00,-5.26,3.61,10.24,0.00,-1.02,-6.64,-1.70,16.98,44.69,8.35
65756522,0.222,-0.105,0.918,-0.97,-7.24,-1.24,-5.19,-14.62,1203,1203,1253,1237,1173,1149,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.26,3.63,10.24,0.00,-0.97,-7.24,-1.24,2.07,42.19,-10.76
65760522,0.235,-0.123,0.960,-0.96,-6.47,-1.16,-5.24,-14.63,1203,1203,1174,1180,1234,1224,0,1500,1500,1203,1500,4294967285,0.00,0.00,-5.25,3.67,10.24,0.00,-0.96,-6.47,-1.16,4.41,-26.16,-1.17
65764522,0.283,0.001,1.053,-0.89,-6.47,-1.18,-5.19,-14.66,1203,1203,1215,1215,1189,1193,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.26,3.64,10.26,0.00,-0.89,-6.47,-1.18,-1.94,12.71,1.37
65768522,0.242,-0.131,0.970,-1.63,-6.69,-0.73,-5.24,-14.67,1203,1203,1194,1258,1232,1128,0,1500,1500,1203,1500,4294967283,0.00,0.00,-5.25,3.67,10.27,0.00,-1.63,-6.69,-0.73,42.42,23.08,-10.85
65772522,0.226,-0.190,0.988,-0.93,-6.86,-0.65,-5.29,-14.68,1203,1203,1255,1193,1153,1211,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.24,3.70,10.28,0.00,-0.93,-6.86,-0.65,-30.14,21.25,-1.47
65776522,0.207,-0.071,1.028,-0.58,-6.53,-0.93,-5.28,-14.67,1203,1203,1205,1191,1187,1229,0,1500,1500,1203,1500,4294967285,0.00,0.00,-5.25,3.69,10.27,0.00,-0.58,-6.53,-0.93,-14.97,-5.56,7.60
65780522,0.210,-0.028,1.025,-1.06,-7.08,-0.89,-5.25,-14.67,1203,1203,1216,1268,1190,1138,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.25,3.67,10.27,0.00,-1.06,-7.08,-0.89,26.44,39.49,-0.25
65784522,0.190,-0.058,0.905,-0.73,-7.54,-0.72,-5.23,-14.66,1203,1203,1255,1221,1157,1179,0,1500,1500,1203,1500,4294967283,0.00,0.00,-5.26,3.66,10.26,0.00,-0.73,-7.54,-0.72,-14.02,35.59,-3.85
65788522,0.245,-0.063,0.933,-0.69,-6.43,-0.64,-5.18,-14.69,1203,1203,1161,1159,1247,1245,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.27,3.63,10.28,0.00,-0.69,-6.43,-0.64,-0.52,-43.24,-1.45
65792522,0.262,-0.053,0.961,-0.86,-6.48,-0.42,-5.14,-14.72,1203,1203,1213,1223,1203,1173,0,1500,1500,1203,1500,4294967285,0.00,0.00,-5.28,3.60,10.31,0.00,-0.86,-6.48,-0.42,10.16,15.54,-5.33
65796522,0.238,-0.116,0.884,-0.80,-6.69,0.14,-5.19,-14.76,1203,1203,1239,1213,1195,1165,0,1500,1500,1203,1500,3989,0.00,0.00,-5.27,3.63,10.33,0.00,-0.80,-6.69,0.14,1.67,23.61,-14.02
65800522,0.236,-0.138,0.950,-0.53,-6.10,0.09,-5.24,-14.77,1203,1203,1194,1178,1210,1230,0,1500,1500,1203,1500,7989,0.00,0.00,-5.25,3.67,10.34,0.00,-0.53,-6.10,0.09,-9.10,-17.72,1.19
65804522,0.229,0.002,1.061,-0.60,-6.55,-0.20,-5.20,-14.77,1203,1203,1225,1249,1167,1171,0,1500,1500,1203,1500,11989,0.00,0.00,-5.26,3.64,10.34,0.00,-0.60,-6.55,-0.20,5.49,34.90,7.24
65808522,0.237,-0.001,1.021,-0.34,-6.90,0.10,-5.16,-14.79,1203,1203,1251,1213,1169,1179,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.27,3.61,10.35,0.00,-0.34,-6.90,0.10,-12.07,29.60,-7.46
65812522,0.163,-0.027,0.979,-0.26,-6.65,0.12,-5.14,-14.78,1203,1203,1204,1202,1202,1204,0,1500,1500,1203,1500,4294967283,0.00,0.00,-5.28,3.59,10.34,0.00,-0.26,-6.65,0.12,-1.94,-0.84,-0.53
65816522,0.197,0.054,1.059,-0.17,-6.52,0.27,-5.10,-14.78,1203,1203,1214,1202,1198,1198,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.28,3.57,10.35,0.00,-0.17,-6.52,0.27,-3.25,5.79,-4.00
65820522,0.224,0.000,0.999,-0.48,-6.21,0.68,-5.06,-14.79,1203,1203,1194,1206,1232,1180,0,1500,1500,1203,1500,4294967285,0.00,0.00,-5.29,3.54,10.35,0.00,-0.48,-6.21,0.68,16.81,-3.81,-10.66
65824522,0.177,-0.119,0.948,-0.10,-6.11,1.12,-5.08,-14.77,1203,1203,1234,1182,1194,1202,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.28,3.55,10.34,0.00,-0.10,-6.11,1.12,-15.44,5.67,-11.74
65828522,0.194,-0.122,0.976,0.14,-5.90,1.01,-5.10,-14.76,1203,1203,1210,1196,1192,1214,0,1500,1500,1203,1500,4294967283,0.00,0.00,-5.26,3.57,10.33,0.00,0.14,-5.90,1.01,-9.17,0.67,2.01
65832522,0.244,-0.056,1.086,-0.20,-6.14,0.66,-5.07,-14.75,1203,1203,1200,1252,1190,1170,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.27,3.55,10.32,0.00,-0.20,-6.14,0.66,18.71,23.02,8.12
65836522,0.197,-0.080,0.979,-0.01,-6.43,0.73,-5.07,-14.73,1203,1203,1237,1219,1173,1183,0,1500,1500,1203,1500,4294967285,0.00,0.00,-5.26,3.55,10.31,0.00,-0.01,-6.43,0.73,-7.04,25.67,-2.19
65840522,0.166,-0.087,1.030,0.37,-6.10,0.85,-5.07,-14.71,1203,1203,1217,1179,1195,1221,0,1500,1500,1203,1500,4294967284,0.00,0.00,-5.26,3.55,10.30,0.00,0.37,-6.10,0.85,-16.93,-5.52,-3.57
65844522,0.196,0.024,1.103,0.11,-6.12,0.96,-5.03,-14.71,1203,1203,1204,1226,1208,1174,0,1500,1500,1203,1500,4294967283,0.00,0.00,-5.26,3.52,10.29,0.00,0.11,-6.12,0.96,14.37,12.21,-3.44
